2005|S0101-73302005000300004|México, DF, , 
2005|S0101-73302005000300009|México, DF, , 
2005|S0101-73302005000300009|México, DF, , 
2011|S0101-73302011000300008|México, df, , 
2001|S0102-311X2001000100004|México, D.F., , 
2001|S0102-311X2001000400002|México, DF, , 
2001|S0102-311X2001000400026|México, DF, , 
2002|S0102-311X2002000500021|México, DF, , 
2002|S0102-311X2002000500021|México, DF, , 
2005|S0103-20702005000100002|México, D.F., , 
2005|S0103-20702005000100002|México, D.F., , 
2012|S0103-40142012000100010|México, DF, , 
2007|S0103-49792007000300008|México, D.F., , 
2007|S0103-49792007000300008|México,DF, , 
2007|S0103-49792007000300008|México, D.F, , 
2012|S0103-636X2012000200003|México, DF, , 
2006|S0103-65642006000200004|México, DF, , 
2003|S0103-84782003000200011|México, D.F., , 
2007|S0104-59702007000300002|México (DF, , 
2007|S0104-59702007000300002|México (DF), , 
2012|S0104-71832012000100007|México, D.F., , 
2004|S0104-83332004000100005|México, D. F., , 
2004|S0104-93132004000200004|México, DF, , 
2005|S1413-81232005000300013|México, D.F, , 
2005|S1413-81232005000300017|México, D.F, , 
2009|S1413-81232009000800032|México, DF, , 
2012|S1516-14982012000100009|México, DF, , 
2011|S1519-566X2011000100009|México, D.F., , 
2011|S1519-566X2011000100009|México, D.F., , 
2012|S1984-63982012000100010|México, D.F., , 
2005|S0100-69162005000100024|Mysore, Índia, , 
2000|S0100-83582000000200006|n.1, , 
2005|S0100-83582005000100015|n. 1, , 
2011|S1413-70542011000400003|n. 1, , 
2007|S0102-311X2007001300007|N. 2. Puerto Ayacucho, , 
1999|S0100-83581999000200013|n.2, , 
2002|S0100-83582002000200019|n. 2, , 
2012|S1984-63982012005000004|n. 34, , 
2004|S1676-24442004000500006|n. 350, , 
2005|S0102-05362005000400012|n.40, , 
2012|S0101-31222012000100011|n.46, , 
2012|S1516-35982012000200027|n.5, , 
2004|S1676-24442004000500006|n. 67, , 
2012|S0102-77862012000200011|n.8, , 
2002|S0100-83582002000400005|n. 9, , 
1998|S1414-32831998000100012|Nacimiento de la prisión. 14 ed. México, , 
2011|S0100-69912011000400002|Nagoya, Japan, , 
2005|S0102-05362005000100007|Nairobi4, , 
2012|S1981-67232012005000013|Nairobi - Kenyaa, , 
2001|S1413-95962001000600006|Naperville, Illinois, , 
2009|S0006-87052009000300007|na região de Caarapó, MS, pelo procedimento REML/BLUP. Ciência Florestal, Santa Maria, , 
2009|S0006-87052009000200003|nas condições de Caeté, Minas Gerais. Anais da Academia Brasileira de Ciência, , 
2001|S0101-47142001000100005|Nashville (EUA), , 
2008|S0034-72992008000300019|Nashville,Nanderbelt, , 
2009|S1516-18462009000200017|Nashville,, , 
2006|S0104-07072006000100016|Nashville(TN), , 
2004|S0103-90162004000600016|Nasutitermitinae). Infestación de viviendas. FACENA, , 
1999|S0100-83581999000200006|Nat. 106, , 
2002|S0102-695X2002000300043|Nata1, , Brazil
1996|S0100-83581996000100004|Natal) em produção. In, , 
2003|S0366-69132003000400002|Natal, RN, 59072-970
2004|S0074-02762004000500012|Natal, RN,, Brasil
2005|S0021-75572005000700010|Natal, RN, , 
2007|S0103-17592007000200008|Natal, RN,, 
2009|S1413-81232009000300033|Natal (RN), , 
2011|S1414-98932011000100014|Natal, RN., , 
2009|S0102-695X2009000400001|National Committee for Clinical Laboratory Standards Performance standards for antimicrobial disk susceptibility test, approved standard, , 
2009|S1679-62252009000300020|National Marine Fisheries Service. Petition to list North American populations of sawfish (Pristis pectinata and Pristis perotteti) as endangered pursuant to the Endangered Species Act of 1973, 16 U.S.C, , 
1996|S0101-47141996000100021|) Nation and narration. New York, , 
2011|S0100-67622011000400016|Natural history publications (Borneo), Kota Kinabalu, , 
2005|S1516-73132005000200011|Nature 308, , 
2005|S1516-73132005000200011|Nature, 329, , 
2010|S1980-65742010000400007|Nature, 427, , 
2011|S1517-70762011000200005|NBR 1763, , 
2006|S0066-782X2006001800012|N Engl J Med 1992, , 
2005|S0021-75572005000100008|Neonatal-perinatal medicine. 6th ed. St Louis, MO, , 
2004|S0034-75902004000300007|Netherlands: Kluwer Academic Publishers, , 
1999|S0100-204X1999000500014|). Netherlands, , 
2007|S1516-89132007000300019|, , Netherlands,
2002|S1413-85572002000100008|Newark, Delaware, , 
2002|S1413-85572002000100008|Newark, Delaware, , 
2002|S1413-85572002000100008|Newark, Delaware, , 
2012|S0102-79722012000200003|Newark, DE, , 
2003|S1677-04202003000300001|New Brunswick, 823:29p, , 
2011|S0034-76122011000600015|New Brunswick, NJ, , 
2005|S0101-41612005000100006|New Brunswick, NJ, , 
2004|S1516-73132004000300005|New Brunswick, NJ, , 
2001|S0100-15742001000200001|Newbury Park, California, , 
2002|S0102-69092002000100003|Newbury Park (Cal.), , 
1999|S0034-75901999000400002|Newbury Park, CA, , 
2003|S1413-81232003000200012|Newbury Park, CA, , 
2006|S1415-52732006000300002|Newbury Park (CA), , 
2001|S0034-75902001000400010|New Canaan, Connecticut, , 
2012|S0101-66282012000200007|Newcastle (Austrália), , 
1999|S0100-204X1999000800012|New Delhi, Ludhiana, , 
2009|S0085-56262009000400012|New Haven478, , USA
2011|S0034-73292011000100008|New Haven, CT, , 
2011|S0034-73292011000100008|New Haven, CT, , 
2007|S0034-75902007000100013|New Haven, CT, , 
2007|S0034-75902007000100014|New Haven, CT, , 
2000|S0102-37722000000100002|New Haven, CT, , 
2002|S0102-37722002000100002|New Haven, CT, , 
2011|S1413-73722011000100004|New Haven, CT, , 
2011|S0034-73292011000100011|New Haven, NJ, , 
2001|S0100-40422001000400019|New Jersey,, , 
2001|S0100-40422001000500019|New Jersey,, , 
2001|S0100-40422001000600022|New Jersey,, , 
2002|S0100-40422002000300019|New Jersey,, , 
2002|S0100-40422002000300019|New Jersey,, , 
2001|S0103-40142001000100013|New Jersey,, , 
2009|S1516-14392009000300019|New Jersey, USA, , 
2012|S0102-79722012000200003|Newmark, DE, , 
2012|S0103-40142012000100014|New Orleans, LA, , 
2010|S1516-89132010000100011|New York196-97, , 
1988|S0071-12761988000100017|New York, , 1972
2006|S0102-311X2006000200010|New York1984, , 
2010|S0104-530X2010000200008|New York1984, , 
2003|S0100-40422003000600015|New York, 1989, p., , 
2010|S1415-43662010001100004|New York1989, , 
2005|S0104-530X2005000100003|New York1990, , 
2003|S1415-790X2003000300005|New York1991, , 
2009|S1808-24322009000100011|New York1992, , 
2001|S0103-97332001000300016|New York1994, , 
2010|S0100-84042010000100005|New York, , 1
2005|S0100-46702005000200007|New York2001, , 
1988|S0034-89101988000300012|New York25-38, , 
2009|S1519-69842009000500007|New York, , 317
2010|S1413-70542010000600011|New york, , 466
1999|S0100-204X1999000400017|New York5, , 
2010|S0100-40422010000800030|New York, , 6
2004|S1678-58782004000300001|New York6, , 
2011|S0103-17592011000500003|New York9780824756536, , 
2002|S0034-73292002000200005|New York, Amsterdam, Sydney, , 
2004|S1415-54192004000300004|New York: Appleton, , 
2011|S1413-73722011000200002|New York, Boston, Dordrecht, London, Moscow, , 
2009|S1516-14392009000300006|New York, EUA, , 
2012|S1982-21702012000200005|New York, EUA, , 
2005|S1516-35982005000500013|New YorkHarlow, Essex, , 
2002|S0001-37652002000200005|New York, Kluwer/Plenum, , 
2004|S0100-15742004000200003|New York, London, , 
2011|S0103-63512011000100004|New York, London, , 
2012|S0103-40142012000200013|New York, London, Tokyo. Princeton/Oxford, , 
2011|S0004-27302011000600005|New York, NY, , 
2005|S0004-282X2005000200029|New York, NY, , 
2005|S0021-75572005000300009|New York, NY, , 
2003|S0034-71402003000400010|New York, NY, , 
2005|S0034-71672005000100009|New York(NY), , 
2011|S0034-73292011000100008|New York, NY, , 
2011|S0034-73292011000100008|New York, NY, , 
2011|S0034-73292011000100008|New York, NY, , 
2011|S0034-73292011000100008|New York, NY, , 
2011|S0034-73292011000100008|New York, NY, , 
2011|S0034-73292011000100008|New York, NY, , 
2011|S0034-73292011000100008|New York, NY, , 
2011|S0034-73292011000100008|New York, NY, , 
2011|S0034-73292011000100008|New York, NY, , 
2011|S0034-73292011000100008|New York, NY, , 
2000|S0034-75902000000200011|New York, NY, , 
2011|S0101-32892011000300011|New York, NY, , 
2012|S0102-46982012000100016|New York, NY, , 
2012|S0102-46982012000100016|New York, NY, , 
2009|S0103-507X2009000100011|New York(NY), , 
2009|S0365-05962009000400008|New York, NY, , 
2010|S1413-35552010000600006|New York, NY, , 
2009|S1413-81232009000400010|New York, NY, , 
2009|S1413-81232009000400010|New York, NY, , 
2010|S1414-98932010000200004|New York - N.Y., , 
2004|S1415-790X2004000400003|New York, NY, , 
2012|S1517-86922012000100005|New York (NY), , 
2011|S0101-31572011000100001|New york, Oxford, , 
2002|S0102-79722002000300015|New York - Oxford, , 
2009|S1414-753X2009000200007|New York, Oxford, , 
2012|S1517-45222012000200011|New York, Oxford, , 
2009|S0006-87052009000200018|New York, Reading, , 
2010|S0001-37652010000100003|New York:, , 
2008|S0006-87052008000400010|, New York, , 
1998|S0034-89101998000200006|New, York, , 
1997|S0036-46651997000200003|New York,, , 
1998|S0100-40421998000600020|New York,, , 
1999|S0100-40421999000100005|New York,, , 
1999|S0100-40421999000100010|New York,, , 
1999|S0100-40421999000100014|New York,, , 
1999|S0100-40421999000100019|New York,, , 
1999|S0100-40421999000100019|New York,, , 
1999|S0100-40421999000100019|New York,, , 
1999|S0100-40421999000100019|New York,, , 
2000|S0100-40422000000100003|New York,, , 
2000|S0100-40422000000100003|New York,, , 
2000|S0100-40422000000100023|New York,, , 
2000|S0100-40422000000500006|New York,, , 
2000|S0100-40422000000500021|New York,, , 
2001|S0100-40422001000100005|New York,, , 
2001|S0100-40422001000200010|New York,, , 
2001|S0100-40422001000200020|New York,, , 
2001|S0100-40422001000300002|New York,, , 
2001|S0100-40422001000300015|New York,, , 
2001|S0100-40422001000300015|New York,, , 
2001|S0100-40422001000400011|New York,, , 
2001|S0100-40422001000400019|New York,, , 
2001|S0100-40422001000400019|New York,, , 
2001|S0100-40422001000400019|New York,, , 
2001|S0100-40422001000400019|New York,, , 
2001|S0100-40422001000400019|New York,, , 
2001|S0100-40422001000400019|New York,, , 
2001|S0100-40422001000500002|New York,, , 
2001|S0100-40422001000500003|New York,, , 
2001|S0100-40422001000500003|New York,, , 
2001|S0100-40422001000500010|New York,, , 
2001|S0100-40422001000500013|New York,, , 
2001|S0100-40422001000500013|New York,, , 
2001|S0100-40422001000500015|New York,, , 
2001|S0100-40422001000500017|New York,, , 
2001|S0100-40422001000500018|New York,, , 
2001|S0100-40422001000500019|New York,, , 
2001|S0100-40422001000500019|New York,, , 
2001|S0100-40422001000600024|New York,, , 
2002|S0100-40422002000100007|New York,, , 
2002|S0100-40422002000100009|New York,, , 
2002|S0100-40422002000100009|New York,, , 
2002|S0100-40422002000100010|New York,, , 
2002|S0100-40422002000100017|New York,, , 
2002|S0100-40422002000200006|New York,, , 
2002|S0100-40422002000200018|New York,, , 
2002|S0100-40422002000200023|New York,, , 
2002|S0100-40422002000200023|New York,, , 
2002|S0100-40422002000300019|New York,, , 
2002|S0100-40422002000300019|New York,, , 
2002|S0100-40422002000300019|New York,, , 
2002|S0100-40422002000300019|New York,, , 
2002|S0100-40422002000300019|New York,, , 
2002|S0100-40422002000300019|New York,, , 
2002|S0100-40422002000300019|New York,, , 
2002|S0100-40422002000400012|New York,, , 
2002|S0100-40422002000400013|New York,, , 
2002|S0100-40422002000800012|New York,, , 
2003|S0100-40422003000200026|New York,, , 
2003|S0100-40422003000400002|New York,, , 
2003|S0100-40422003000400002|New York,, , 
2003|S0100-40422003000400002|New York,, , 
2003|S0100-40422003000400004|New York,, , 
2003|S0100-40422003000400013|New York,, , 
2003|S0100-40422003000500004|New York,, , 
2003|S0100-40422003000500019|New York,, , 
2004|S0100-40422004000100023|New York,, , 
2004|S0100-40422004000400005|New York,, , 
2005|S0100-40422005000400018|New York,, , 
2006|S0100-40422006000400003|New York,, , 
2007|S0100-40422007000200010|New York,, , 
2009|S0100-40422009000500032|New York,, , 
2008|S0100-55022008000400014|New York:, , 
1994|S0100-83581994000100004|New York:, , 
2000|S0101-20612000000100014|New York,, , 
2008|S0101-81082008000200002|New York:, , 
2006|S0101-81752006000200032|New York,, , 
2005|S0102-37722005000200010|). New York, , 
1997|S0102-79721997000200010|New York:, , 
2011|S0102-79722011000300017|New York:, , 
1999|S0103-20701999000100006|New York,, , 
2011|S0103-20702011000200012|New York,, , 
1997|S0103-50531997000400003|New York,, , 
2009|S0103-50532009000200026|New York,, , 
2010|S0103-50532010001000022|New York,, , 
2011|S0103-50532011000600006|New York,, , 
2011|S0103-50532011001100013|New York,, , 
2011|S0103-50532011001100015|New York,, , 
2011|S0103-50532011001100022|New York,, , 
2012|S0103-50532012000300002|New York,, , 
2012|S0103-50532012000300003|New York,, , 
2012|S0103-50532012000300019|New York,, , 
2012|S0103-50532012000300023|New York,, , 
2012|S0103-50532012000400017|New York,, , 
2012|S0103-50532012005000006|New York,, , 
2012|S0103-50532012005000013|New York,, , 
1994|S0103-90161994000100020|New York:, , 
2007|S0103-90162007000400009|, New York, , 
2000|S0103-97332000000400014|(New York, , 
2008|S0104-06182008000300002|New York:, , 
2007|S0104-530X2007000100010|New York,, , 
2009|S0104-62762009000100001|New York,, , 
2011|S0104-83332011000200002|New York,, , 
2011|S1413-70542011000600008|New York,, , 
2010|S1414-98932010000200009|New York:, , 
2011|S1414-98932011000100006|New York:, , 
2011|S1414-98932011000100008|New York:, , 
2004|S1516-44462004000700002|New York,, , 
2008|S1516-89132008000400001|New: York, , 
2009|S1676-06032009000100032|New York,, , 
2012|S1678-31662012000100002|New York:, , 
2011|S1806-11172011000300008|New York,, , 
2011|S1809-43412011000200029|New York:, , 
1997|S0100-879X1997001100011|New York, St. Louis, San Francisco, , 
2004|S0041-87812004000500005|New York- Tokyo, , 
1974|S0071-12761974000100031|New York, , USA549
2009|S0004-27302009000500011|New York, USA, , 
2006|S0034-71672006000100011|New York(USA), , 
2002|S1415-790X2002000100013|New York, USA, , 
2000|S1516-89132000000300003|New York, , USA,
2012|S1516-89132012000400020|New York, USA, , 
2008|S0104-07072008000300011|New York(US), , 
2004|S1516-44462004000400007|NFER- Windsor, , 
1986|S0071-12761986000200001|Nigeria, , 11
2008|S0034-71672008000500002|Niterói(RJ), , 
2011|S1413-81232011000700076|Niterói (RJ), , 
2009|S1415-65552009000500002|Niterói, RJ, , 
2012|S0103-90162012000400001|Níjar, Almería, , Spain
2006|S1413-81232006000200008|NJ: Princeton University Press; 1995, , 
2012|S1806-66902012000300018|) no Brasil. Campina Grande, , 
2001|S0100-41582001000200008|) no Estado do Piauí e seu Controle, , 
1971|S0006-87051971000200016|Nogent- sur-Marne, , 
2001|S0100-204X2001001100006|no Litoral catarinense. Pesquisa Agropecuária Brasileira, Brasília, , 
2001|S0100-41582001000200008|) no Norte Fluminense, , 
2012|S0103-40142012000100009|Northampton, MA, , 
2002|S0102-69092002000100008|Northampton (Mass.), , 
2000|S0034-73292000000200007|North Caroline, Duke, , 
2012|S1414-40772012000100012|, , North- Holland
2009|S0103-166X2009000100001|North Hollywood, CA, , 
2010|S0001-37652010000200010|North of MexicoNew York 2, , 
2012|S1516-89132012000400005|North Ryde, Australia, , 
2004|S0004-282X2004000500022|Norton K, Olds T (eds). Rosario, , 
2003|S0004-27492003000400025|Norwalk, Connecticut, , 
1999|S0004-282X1999000500007|Norwalk, Connecticut, , 
2001|S0021-75572001000500012|Norwalk (Connecticut), , 
2008|S0100-06832008000700021|Norwegian J. Agric. Sci.14S, , 
2012|S0102-79722012000200018|Norwich, UK, , 
2000|S0100-15742000000200007|Norwood, NJ, , 
2012|S0102-79722012000200013|Norwood, NJ, , 
2011|S0104-12902011000300006|Nota de Esclarecimento 13 de março de 2007, , 
2007|S0102-311X2007000400016|Nota técnica 27. Martínez, , 
2009|S0100-83582009000200002|Nova 0dessa, , 
2011|S0102-85292011000100009|Nova Iorque:, , 
2005|S0102-33062005000300014|Nova Odessa, Editora Plantarum, , 
2005|S0102-33062005000300014|Nova Odessa, Editora Plantarum, , 
1997|S0100-736X1997000300003|Nova Odessa, SP, 13460-000
1999|S0100-83581999000200014|Nova Odessa, SP, , 
1999|S0100-83581999000300012|Nova Odessa, SP, , 
2003|S0102-05362003000300026|Nova Odessa, SP, , 
2003|S0103-84782003000200019|Nova Odessa, SP, , 
2011|S1518-70122011000200008|Nova Odessa, SP, , 
2011|S1518-70122011000200008|Nova Odessa, SP, , 
2011|S1518-70122011000200008|Nova Odessa, SP, , 
2004|S0034-72992004000300023|Novato, CA, , 
2002|S1413-81232002000100005|Nova York, 261p, , 
2002|S0103-40142002000200009|Nova YorkAmerican Institute of Mining, Metallurgical, and Petroleum Engineers, , 
2003|S0102-69092003000200006|Nova York, Anchor Books, , 
1997|S0034-73291997000200002|Nova York, Londres, Toronto, Sidney, Tóquio e Singapura, , 
2001|S0100-40422001000400015|Nova York,, , 
2009|S0101-33002009000300005|Nova York:, , 
2004|S0101-73302004000400003|Nova York:, , 
2012|S1981-67232012000100003|Novi Sad, , 40
1999|S0100-83581999000200003|N. R. Impact of a seed-feeding insect and microorganisms on velvetleaf (Abutilon theophrasti) seed viability. Weed Sci., , 
1999|S0100-83581999000300002|N. R. Impact of a seed-feeding insect and microorganisms on velvetleaf (Abutilon theophrasti) seed viability. Weed Sci., , 
2003|S1516-89132003000400018|Nupélia, Maringá, , 
2009|S1516-35982009000600022|) Nutrição de ruminantes. Jaboticabal, , 
2003|S1516-35982003000500002|) Nutritional limits to animal production form pastures. Queensland, , 
2011|S0101-32892011000300017|Nutrition, and Metabolism, Champaign, , 
2009|S1516-35982009001300031|Nutrition, Development, , 
2006|S0001-37652006000400016|NW, Washington, D.C., USA
1998|S0103-50531998000200009|N. York, London, , 
1995|S0036-46651995000200003|N. Y.),, , 
2008|S1519-69842008000500003|(N.Y.), , 
2007|S1516-93322007000100017|Oberhonnefeld- Gierend, , 
1996|S0101-47141996000100020|) Objects of knowledge. London, , 
2003|S0101-47142003000100012|O Brasil monárquico - Declínio e queda do Império, t. II, v.5. São Paulo, , 
1994|S0101-47141994000100010|, O Brasil republicano, , 
2004|S0101-47142004000100019|O breve século XX. 1914-1991. São Paulo, , 
1992|S0034-89101992000100002|Obstet. Gynec. 46: 599-603, , 
2006|S1415-790X2006000100015|Odense, Denmark, , 
2011|S1413-82712011000100005|Odessa (FL), , 
2012|S0102-09352012000300024|Official methods of analysis of the Association of Official Analytical Chemists. 17.ed. Gaithersburg, , 
2010|S1516-35982010000200011|Official methods of analysisWashington, D.C., , 
2006|S0370-44672006000100013|OlympiaWashington, DC., , 
1996|S0101-47141996000100014|..on a cm bienfaire..."). Paris, , 
2003|S0100-204X2003001100015|, on several cotton types. Fayetteville, , 
2012|S0102-09352012000300028|Ontario, Canada, , 
2011|S1679-62252011000100006|, Ontario M5S 3B2, Canada
2009|S0102-311X2009001400007|On the margins: MSM and HIV in the developing worldLondon, , 
1995|S0103-73311995000100002|..", op. cit., e G. D. Parseval e A. Janaud, L' Enfant a tout Prix, , 
2008|S0101-20612008000400016|O pequi (Caryocar brasiliense Camb.), , 
2005|S0104-44782005000100014|Opla- den, , 
2007|S0074-02762007000300003|OPS, Washington, , 
2012|S1981-67232012005000013|Oral Medicine, Oral Pathology, Oral Radiology & Endodontics, Oxford, , 
1999|S0034-75901999000400004|). Organizational learning and competitive advantage. London, , 
2012|S1517-97022012000200009|(Orgs.). Didática e interfaces. Rio de Janeiro/Goiânia, , 
2004|S1516-73132004000300015|(Org.). The pythagorean sourcebook and library. Michigan, , 
2003|S1413-294X2003000200008|Orlando, Florida, , 
2012|S0034-76122012000200007|Orlando, FL, , 
2000|S0100-15742000000200007|Orlando, Fl, , 
2010|S0102-09352010000100016|Orlando,, , 
2005|S1677-04202005000300006|Orlando, USA, , 
1999|S0100-83581999000200015|Oryza sativa. Weed Technol., Champaign, , 
1996|S0101-47141996000100013|) Os domínios da história, , 
1996|S0101-47141996000100013|) Os domínios da história, , 
1996|S0101-47141996000100013|) Os domínios da história, , 
1996|S0101-47141996000100013|) Os domínios da história, , 
2005|S0103-90162005000600010|) O solo nos grandes domínios morfoclimáticos do Brasil e o desenvolvimento sustentado. Viçosa, , 
2009|S0101-90742009000100009|Os Pescadores na História do Brasil. Vol. 1 (Colônia e Império), , 
2011|S0031-10492011003100001|Ottawa, , 2
2011|S0031-10492011003100001|Ottawa, , 2
2010|S0100-54052010000100012|Ottawa, , 73
2007|S1413-81232007000600015|Ottawa, , Canada2005
2000|S0100-204X2000000200012|Ottawa, Farham Royal, , 
2002|S0370-44672002000300003|- Ouro Preto, MG, Brasil
2011|S1413-82712011000100004|Ouro Preto, MG, , Brasil
2010|S1413-73722010000400021|Ouro Preto, MG, , 
1998|S0100-879X1998000200005|Oxford135-158, , 
2004|S0100-879X2004000900010|Oxford, , 209
1988|S0071-12761988000100017|Oxford, , 28
2010|S0100-40422010000600034|Oxford, , 3
2011|S0100-512X2011000100012|Oxford, Cambridge, , 
2009|S1678-69712009000300005|Oxford, England, , 
2009|S0102-86502009000100014|Oxfordhttp://www.cebm.net/index.aspx?o=1025, , 
2008|S0100-54052008000400009|Oxford, Inglaterra, , 
2004|S1413-81232004000300021|Oxford, Inglaterra, , 
2001|S0101-81752001000200021|Oxford, London, , England
2000|S1415-43662000000200027|Oxford, London, , 
2003|S0103-84782003000400007|Oxford, n.2, , 
2007|S0085-56262007000400010|Oxford, New York, Tokyo, , 
2012|S0104-71832012000100009|Oxford, NY, , 
2008|S0103-49792008000300008|Oxford, OX1 3TB, UK
2008|S0104-87752008000100002|Oxford:r, , 
1999|S0100-204X1999000200019|Oxford,, , 
2006|S0100-29452006000200002|Oxford,, , 
2001|S0100-40422001000300008|Oxford,, , 
2001|S0100-40422001000400019|Oxford,, , 
2002|S0100-40422002000200009|Oxford,, , 
2002|S0100-40422002000200023|Oxford,, , 
2002|S0100-40422002000300023|Oxford,, , 
2011|S0103-50532011001100022|Oxford,, , 
2012|S0103-50532012000300019|Oxford,, , 
2004|S0104-93132004000100004|Oxford>, , 
2007|S0034-75902007000100014|Oxford, UK, , 
2007|S0034-75902007000300005|Oxford,, , UK
2012|S0100-55022012000100015|Oxford (UK), , 
2002|S0102-37722002000100002|Oxford, UK, , 
2002|S1413-81232002000100005|Oxford, UK, , 
2012|S1414-40772012000200012|Oxford, UK, , 
2010|S1415-65552010000200008|Oxford, UK, , 
2002|S1415-790X2002000100013|Oxford, UK, , 
2005|S0100-40422005000100002|Oxford University Press,, , 
2011|S0104-44782011000200009|Oxford, v. 43, , 
2012|S0104-44782012000100009|Oxford, v. 49, , 
2008|S0004-27302008000600018|Oxf), , 
2011|S0080-21072011000400001|Oxon, UK, , 
2005|S0037-86822005000400004|p. 213-239, , 
2003|S0074-02762003000900025|p. 228, , 
2002|S0037-86822002000500003|p 303-401, , 
2003|S0037-86822003000200012|p. 427-459, , 
2012|S1413-99362012000100012|Pacific Grove, CA, , 
2004|S0034-71402004000100002|pages 507-31, , 
2001|S0102-311X2001000200007|PAHO Scientific Publication 504. Washington, DC, , 
2009|S0365-05962009000200004|Palermo- Terrasini, , Italy
2000|S0100-83582000000300009|Palmira, Colombia, , 
2004|S0034-71672004000500007|Palm Spring(CA), , 
2005|S0034-89102005000100001|Palo Alto, California, , 
2012|S0102-46982012000100017|Palo Alto, CA, , 
2008|S1516-44462008000400014|Palo Alto(CA), , 
2011|S1517-97022011000300005|Palo Alto, CA, , 
2009|S1678-69712009000300004|Palo Alto, CA, , 
2003|S0103-84782003000200014|Palo Alto, Readward City, , 
2005|S0074-02762005000700008|Panama 5, , Republic of Panama
2004|S0036-46652004000400009|Pará). Acta amaz. (Manaus, , 
1999|S0103-20701999000100009|Paris146-162, , 
1973|S0071-12761973000100026|Paris 16, , 
1944|S0006-87051944000100001|Paris 177, , 
2010|S0101-31572010000400008|Paris, , 1889França
2007|S1679-39512007000300006|Paris, , 2004
2007|S1517-106X2007000200006|Paris2005, , 
1994|S0103-90161994000100018|Paris, Agronomic, , 
2003|S0004-27492003000500005|Paris, França, , 
2006|S0034-71672006000600002|Paris(FRA), , 
2008|S0034-71672008000400017|Paris(FR), , 
2010|S0103-49792010000100010|ParisInra, Cirad, , 
2002|S0073-47212002000200004|Paris, (N.S.), , 
2009|S0102-69092009000300010|Paris, , Portugal, Grèce, Espagne
2001|S0100-40422001000400019|Paris,, , 
2002|S0100-40422002000200016|Paris,, , 
2002|S0100-40422002000200016|Paris,, , 
2003|S0100-40422003000500017|Paris,, , 
2008|S0101-33002008000300001|Paris:, , 
2007|S0103-20702007000200008|Paris,, , 
2012|S0103-50532012000300002|Paris,, , 
2000|S1517-45222000000200010|Paris,, , 
2012|S0103-40142012000100012|Paris, Unesco, , 
2012|S0100-204X2012000100013|Part 1 - physical and mineralogical methods. 2nd ed. Madison, , 
2012|S0100-204X2012000100013|Part 1 - physical and mineralogical methods. 2nd ed. Madison, , 
1999|S0100-204X1999000900005|Part 1. The Technology. Edington, , 
2012|S0100-204X2012000100013|Part 2 - microbiological and biochemical properties. New York, , 
2012|S0100-204X2012000100013|Part 2 - microbiological and biochemical properties. New York, , 
2001|S0100-83582001000300012|Part 3. Chemical methods. Madison, , 
2008|S0100-06832008000600020|Part 3. Madison, , 
2009|S0100-06832009000400009|Part 4: Physical methods. Madison, , 
2003|S0100-06832003000600016|Parte 1. Análise dos compostos húmicos do solo. Piracicaba, , 
2005|S0103-90162005000500016|Parte 1. Análise dos compostos húmicos do solo. Piracicaba, , 
1999|S0100-83581999000200006|; Partial characterization of a major family of proteins in turions of Hydrilla verticillata. Physiol. Plant. 73, , 
2012|S1413-65382012000100004|Participation and Health, New Jersey, , 
2011|S0100-06832011000500026|Passo Fundo, Aldeia Norte, , 
2009|S0101-20612009000400028|Passo Fundo, - RS, Brasil
2011|S1516-89132011000400012|Passo Fundo, RS, - Brasil
2001|S0021-75572001000100016|Passo Fundo,, RS, 
2011|S0100-736X2011000500006|Patos, PB, 58700-000
2005|S1413-81232005000500006|Paz e Terra, Rio de Janeiro, , 
2012|S1679-87592012000200009|P.C. Catálogo de otólitos de Clupeidae (Clupeiformes-Perciformes) do litoral do Estado do Paraná, Brasil. Braz. Arch. Biol. Technol., , 
2004|S1415-790X2004000100006|Pediatria, Rio de Janeiro, , 
2003|S0102-311X2003000600010|Pediatrics 103, , 
1999|S0100-204X1999001000010|P e K em terra-roxa. Bragantia, Campinas, , 
2004|S0103-84782004000100043|Pelotas1995, , 
2011|S0102-77862011000300011|Pelotas, Rio Grande do Sul, , 
2009|S0100-736X2009000500009|Pelotas, RS, 96010-900
2010|S1414-32832010000100009|Pelotas,, RS, Brasil
2008|S0034-71672008000500012|Pelotas(RS), , 
2002|S0103-84782002000500005|Pelotas - RS, , 
2003|S0103-84782003000200026|Pelotas, RS, , 
2011|S1413-81232011001200012|Pelotas, RS, , 
1999|S0100-204X1999000900021|). Pelotas, , 
2012|S0100-204X2012000100005|). Pelotas, , 
2011|S0104-40602011000500013|Pelotas: UFPEL, ano 18, , 
2002|S0034-73292002000200005|Penang, Malásia, , 
2008|S0100-204X2008001200017|Perry e Pinus caribaea var. hondurensis Barret, Golfari. Revista Árvore, , 
2012|S0102-79722012000200018|Perspectiva sistémica. Porto, Portugal, , 
2009|S0085-56262009000300014|Perth121, , 
2005|S0102-88392005000400007|Pesquisa Origem-Destino 1997. São Paulo, , 
2004|S1413-70542004000200006|Petrolina, PE, , 
2004|S1413-70542004000400012|Petrolina, PE, , 
2010|S1413-73722010000400007|Petropólis, RJ, , 
2010|S1413-73722010000400007|Petropólis, SP, , 
2009|S1516-35982009000800027|Petroria - South Africa, , 
2008|S1414-40772008000300007|Petrópolis1999, , 
